,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
161436,161437,112515,38520,2/22/2007 0:00,71,72,right,None,o,22,22,22,38,,22,,16,67,32,68,60,,59,,36,,42,51,22,59,52,19,,72,22,21,,74,72,67,73,72
161488,161489,135804,30271,2/22/2007 0:00,58,61,right,None,6,25,25,25,20,25,25,25,25,25,25,41,50,58,54,61,25,60,31,67,25,26,22,25,21,25,25,25,25,62,57,53,52,61
161489,161490,206652,30271,3/24/2016 0:00,77,86,right,None,6,17,14,11,23,15,14,24,20,23,12,50,53,62,72,61,19,63,31,67,12,27,23,11,45,24,18,11,11,79,75,76,78,80
161490,161491,206652,30271,1/28/2016 0:00,76,85,right,None,6,17,14,11,23,15,14,24,20,23,12,41,50,58,69,61,19,60,31,67,12,27,23,11,45,24,18,11,11,76,75,74,77,79
161491,161492,206652,30271,12/10/2015 0:00,76,85,right,None,6,17,14,11,23,15,14,24,20,23,12,41,50,58,69,61,19,60,31,67,12,27,23,11,45,24,18,11,11,76,75,74,77,79
161492,161493,206652,30271,10/9/2015 0:00,75,84,right,None,6,17,14,11,23,15,14,24,20,23,12,41,50,58,69,61,19,60,31,67,12,27,23,11,45,24,18,11,11,76,75,72,76,79
161493,161494,206652,30271,9/21/2015 0:00,74,83,right,None,6,17,14,11,23,15,14,24,20,23,12,41,50,58,69,61,19,60,31,67,12,27,23,11,45,24,18,11,11,73,75,72,71,79
161494,161495,206652,30271,5/29/2015 0:00,73,82,right,None,6,25,25,25,22,25,25,31,25,22,21,41,50,58,68,61,25,60,31,67,25,26,22,25,25,25,25,25,25,74,73,70,72,74
161495,161496,206652,30271,2/20/2015 0:00,71,78,right,None,6,25,25,25,22,25,25,31,25,22,21,41,50,58,65,61,25,60,31,67,25,26,22,25,25,25,25,25,25,73,71,68,69,71
161496,161497,206652,30271,2/13/2015 0:00,70,77,right,None,6,25,25,25,22,25,25,31,25,22,21,41,50,58,66,61,25,60,31,67,25,26,22,25,25,25,25,25,25,72,70,66,67,71
161497,161498,206652,30271,12/5/2014 0:00,60,66,right,None,6,25,25,25,22,25,25,31,25,22,21,41,50,58,54,61,25,60,31,67,25,26,22,25,25,25,25,25,25,64,59,55,54,64
161498,161499,206652,30271,9/18/2014 0:00,60,66,right,None,6,25,25,25,22,25,25,31,25,22,21,41,50,58,54,61,25,60,31,67,25,26,22,25,25,25,25,25,25,64,59,55,54,64
161499,161500,206652,30271,1/24/2014 0:00,58,65,right,None,6,25,25,25,22,25,25,31,25,22,21,41,50,58,54,61,25,60,31,67,25,26,22,25,21,25,25,25,25,62,57,53,52,61
161500,161501,206652,30271,1/3/2014 0:00,58,61,right,None,6,25,25,25,20,25,25,25,25,25,25,41,50,58,54,61,25,60,31,67,25,26,22,25,21,25,25,25,25,62,57,53,52,61
161501,161502,206652,30271,2/15/2013 0:00,58,61,right,None,6,25,25,25,20,25,25,25,25,25,25,41,50,58,54,61,25,60,31,67,25,26,22,25,21,25,25,25,25,62,57,53,52,61
161514,161515,223591,178584,9/21/2015 0:00,57,57,right,medium,medium,16,17,18,30,13,12,15,19,20,24,42,47,33,51,36,17,59,10,75,20,23,26,14,14,22,21,13,15,64,52,55,55,61
161958,161959,2651,24224,3/17/2016 0:00,74,74,right,medium,medium,12,14,13,38,20,13,20,13,33,24,39,44,45,74,54,42,73,29,57,12,43,27,13,31,44,14,11,12,71,73,72,79,74
161959,161960,2651,24224,3/10/2016 0:00,74,74,right,medium,medium,12,14,13,38,20,13,20,13,33,24,39,44,45,74,54,42,73,29,57,12,43,27,13,16,44,14,11,12,71,73,72,79,74
161960,161961,2651,24224,9/21/2015 0:00,75,75,right,medium,medium,12,14,13,38,20,13,20,13,33,24,41,46,47,74,55,42,74,29,58,12,43,27,13,16,44,14,11,12,72,73,72,79,75
161961,161962,2651,24224,12/12/2014 0:00,74,74,right,medium,medium,25,25,25,37,25,25,25,25,32,23,41,46,47,73,55,41,74,29,58,25,42,26,25,25,43,25,25,25,71,72,71,78,74
161962,161963,2651,24224,9/18/2014 0:00,74,74,right,medium,medium,25,25,25,37,25,25,25,25,32,23,41,46,48,73,55,41,74,29,58,25,42,26,25,25,43,25,25,25,71,72,71,78,74
161963,161964,2651,24224,4/25/2014 0:00,75,75,right,medium,medium,25,25,25,37,25,25,25,25,32,23,41,46,48,73,55,41,74,29,58,25,42,26,25,25,43,25,25,25,74,72,71,79,77
161964,161965,2651,24224,3/7/2014 0:00,75,75,right,medium,medium,25,25,25,37,25,25,25,25,32,23,42,46,48,73,63,41,77,29,58,25,44,27,25,25,43,25,25,25,74,72,71,79,77
161965,161966,2651,24224,1/10/2014 0:00,75,75,right,medium,medium,25,25,25,37,25,25,25,25,32,23,42,46,48,73,63,41,77,29,58,25,44,27,25,25,43,25,25,25,74,72,71,79,77
161966,161967,2651,24224,1/3/2014 0:00,75,75,right,medium,medium,25,25,25,37,25,25,25,25,32,23,42,46,48,73,63,41,77,29,58,25,44,27,25,25,43,25,25,25,74,72,71,79,77
161967,161968,2651,24224,12/6/2013 0:00,75,75,right,medium,medium,25,25,25,37,25,25,25,25,32,23,42,46,48,73,63,41,77,29,58,25,44,27,25,25,43,25,25,25,74,72,71,79,77
161968,161969,2651,24224,11/29/2013 0:00,76,76,right,medium,medium,25,25,25,37,25,25,25,25,32,23,44,50,48,73,63,41,77,29,58,25,44,27,25,25,43,25,25,25,75,73,72,80,78
161969,161970,2651,24224,9/20/2013 0:00,76,76,right,medium,medium,25,25,25,37,25,25,25,25,32,23,44,50,48,73,63,41,77,29,58,25,44,27,25,25,43,25,25,25,75,73,72,80,78
161970,161971,2651,24224,5/3/2013 0:00,77,77,right,medium,medium,11,13,12,37,19,12,19,12,32,23,44,50,48,73,63,41,77,40,58,11,64,27,12,30,43,13,10,11,76,74,72,80,78
161971,161972,2651,24224,3/28/2013 0:00,77,77,right,medium,medium,11,13,12,37,19,12,19,12,32,23,44,50,48,67,63,41,77,40,58,11,64,27,12,30,43,13,10,11,77,74,72,80,79
161972,161973,2651,24224,3/8/2013 0:00,78,78,right,medium,medium,11,13,12,37,19,12,19,12,32,23,44,50,48,67,63,41,77,40,58,11,64,27,12,30,43,13,10,11,83,74,71,78,83
161973,161974,2651,24224,2/15/2013 0:00,79,79,right,medium,medium,11,13,12,37,19,12,19,12,32,23,44,50,48,67,63,41,77,40,58,11,64,27,12,30,43,13,10,11,84,75,72,79,84
161974,161975,2651,24224,8/31/2012 0:00,80,80,right,medium,medium,11,13,12,37,19,12,19,12,32,21,40,50,43,66,63,41,77,53,56,11,75,27,12,32,15,13,10,11,85,75,72,79,86
161975,161976,2651,24224,2/22/2012 0:00,82,82,right,medium,medium,11,13,12,37,19,12,19,12,32,21,40,50,43,66,63,41,77,53,56,11,75,27,12,41,15,13,10,11,87,76,72,80,88
161976,161977,2651,24224,8/30/2011 0:00,82,82,right,medium,medium,11,13,12,37,19,12,19,12,32,21,40,50,43,66,63,41,77,53,56,11,75,27,12,41,15,13,10,11,87,74,68,80,88
161977,161978,2651,24224,2/22/2011 0:00,81,85,right,medium,medium,11,13,12,37,19,12,19,12,32,21,40,50,43,66,65,41,77,53,56,11,75,27,12,41,15,13,10,11,87,74,68,80,88
161978,161979,2651,24224,8/30/2010 0:00,84,85,right,medium,medium,11,9,8,37,19,12,19,9,32,21,42,52,45,66,67,41,79,55,58,11,75,27,12,62,15,9,9,8,89,77,71,82,90
161979,161980,2651,24224,2/22/2010 0:00,84,85,right,medium,medium,21,21,21,38,19,21,19,9,77,21,54,52,45,67,67,47,79,68,78,21,75,74,51,62,83,29,21,8,89,80,77,82,90
161980,161981,2651,24224,8/30/2009 0:00,84,85,right,medium,medium,21,21,21,57,19,21,19,9,71,21,54,52,45,67,67,63,79,68,78,21,75,74,51,62,83,29,28,8,89,80,71,82,90
161981,161982,2651,24224,2/22/2009 0:00,83,85,right,medium,medium,21,21,21,21,19,21,19,13,76,21,54,52,45,67,67,21,79,68,63,21,76,74,51,62,77,21,21,8,86,83,76,82,88
161982,161983,2651,24224,8/30/2008 0:00,83,85,right,medium,medium,21,21,21,21,19,21,19,13,76,21,54,52,45,67,67,21,79,68,63,21,76,74,51,62,77,21,21,8,86,83,76,82,88
161983,161984,2651,24224,8/30/2007 0:00,82,84,right,medium,medium,21,21,21,21,19,21,19,13,76,21,54,52,45,67,67,21,79,68,63,21,76,74,51,62,77,21,21,8,85,83,76,80,85
161984,161985,2651,24224,2/22/2007 0:00,84,89,right,medium,medium,11,11,9,12,19,12,19,87,67,11,68,62,45,64,67,13,79,82,80,11,76,74,51,62,87,11,11,8,85,87,67,79,84
162665,162666,47201,38391,2/4/2016 0:00,75,75,right,medium,medium,17,14,14,33,17,11,11,17,37,32,60,58,61,76,61,37,82,31,62,15,22,28,18,51,25,11,11,17,77,69,72,74,81
162666,162667,47201,38391,10/16/2015 0:00,74,74,right,medium,medium,17,14,14,33,17,11,11,17,37,32,60,58,61,78,61,37,82,31,62,15,22,28,18,51,25,11,11,17,78,69,71,70,77
162667,162668,47201,38391,9/21/2015 0:00,75,75,right,medium,medium,17,14,14,33,17,11,11,17,37,32,60,58,61,78,61,37,82,31,62,15,22,28,18,51,25,11,11,17,81,69,71,70,78
162668,162669,47201,38391,7/3/2015 0:00,74,74,right,medium,medium,25,25,25,32,25,25,25,25,36,31,60,58,61,78,39,36,83,31,64,25,21,25,25,25,24,25,25,25,81,68,73,67,80
162669,162670,47201,38391,10/2/2014 0:00,74,74,right,medium,medium,25,25,25,32,25,25,25,25,36,31,60,58,61,78,39,36,83,31,64,25,21,25,25,25,24,25,25,25,81,68,73,67,80
162670,162671,47201,38391,9/18/2014 0:00,74,74,right,medium,medium,25,25,25,32,25,25,25,25,36,31,60,58,61,78,39,36,83,31,63,25,21,25,25,25,24,25,25,25,81,68,73,67,80
162671,162672,47201,38391,4/25/2014 0:00,74,74,right,medium,medium,25,25,25,32,25,25,25,25,36,31,60,58,61,80,39,36,83,31,63,25,21,25,25,25,24,25,25,25,81,68,73,67,80
162672,162673,47201,38391,3/28/2014 0:00,74,74,right,medium,medium,25,25,25,32,25,25,25,25,36,31,60,58,61,80,39,36,83,31,63,25,21,25,25,25,24,25,25,25,81,68,73,67,80
162673,162674,47201,38391,10/4/2013 0:00,75,75,right,medium,medium,25,25,25,32,25,25,25,25,36,31,60,58,61,80,39,36,83,31,63,25,21,25,25,25,24,25,25,25,82,68,73,67,81
162674,162675,47201,38391,9/20/2013 0:00,75,75,right,medium,medium,25,25,25,32,25,25,25,25,36,31,53,58,61,80,39,36,83,31,63,25,21,25,25,25,24,25,25,25,82,68,73,67,81
162675,162676,47201,38391,3/22/2013 0:00,75,75,right,medium,medium,16,13,13,32,16,10,10,16,36,37,65,65,69,74,39,36,85,50,64,14,24,16,17,26,24,10,10,16,82,68,73,67,81
162676,162677,47201,38391,3/15/2013 0:00,75,75,right,medium,medium,16,13,13,32,16,10,10,16,36,37,65,65,69,74,39,36,85,50,64,14,24,16,17,26,24,10,10,16,82,68,73,67,81
162677,162678,47201,38391,2/15/2013 0:00,75,75,right,medium,medium,16,13,13,32,16,10,10,16,36,37,65,65,69,74,39,36,85,50,64,14,24,16,17,26,24,10,10,16,82,68,73,67,81
162678,162679,47201,38391,8/31/2012 0:00,74,74,right,medium,medium,16,13,13,32,16,10,10,16,36,35,68,62,72,72,39,36,85,55,62,14,24,16,17,26,24,10,10,16,82,68,73,67,81
162679,162680,47201,38391,2/22/2012 0:00,73,76,right,medium,medium,16,13,13,32,16,10,10,16,36,35,54,50,60,72,39,36,85,55,62,14,24,16,17,26,24,10,10,16,82,67,65,64,81
162680,162681,47201,38391,8/30/2011 0:00,73,73,right,medium,medium,16,13,13,34,16,10,10,16,33,35,64,62,72,72,39,36,85,55,62,14,24,16,17,26,24,10,10,16,82,67,65,64,81
162681,162682,47201,38391,2/22/2011 0:00,72,73,right,medium,medium,16,13,23,45,16,21,23,16,41,35,71,67,72,74,57,45,76,55,62,14,24,26,17,36,24,9,21,16,78,66,63,64,81
162682,162683,47201,38391,8/30/2010 0:00,72,73,right,medium,medium,16,13,58,45,16,21,23,16,47,35,71,68,72,74,57,56,76,55,62,14,24,26,17,54,24,22,21,27,78,66,64,63,81
162683,162684,47201,38391,8/30/2009 0:00,71,74,right,medium,medium,25,22,58,41,16,21,23,36,67,35,71,68,72,74,57,56,76,56,62,24,54,51,33,54,52,22,21,27,76,66,67,58,81
162684,162685,47201,38391,2/22/2009 0:00,71,77,right,medium,medium,25,22,28,41,16,21,23,36,69,35,68,63,72,72,57,56,76,56,62,24,54,51,33,54,60,22,21,27,73,66,69,62,81
162685,162686,47201,38391,8/30/2008 0:00,71,73,right,medium,medium,25,22,28,51,16,31,23,36,69,45,68,63,72,72,57,56,76,56,62,24,54,51,33,54,60,22,21,27,74,66,69,62,81
162686,162687,47201,38391,8/30/2007 0:00,70,73,right,medium,medium,25,22,28,51,16,31,23,36,69,45,68,63,72,72,57,56,76,56,62,24,54,51,33,54,60,22,21,27,74,66,69,62,81
162687,162688,47201,38391,2/22/2007 0:00,70,76,right,medium,medium,16,22,28,51,16,31,23,60,69,45,68,63,72,72,57,56,76,56,62,24,54,51,33,54,60,22,21,27,74,66,69,62,81
162688,162689,221728,114270,10/30/2015 0:00,61,61,right,medium,medium,16,18,13,24,13,16,20,18,18,19,44,46,39,54,40,23,51,24,57,21,22,26,14,29,24,20,13,17,66,57,59,57,66
162689,162690,221728,114270,9/21/2015 0:00,61,62,right,medium,medium,16,18,13,24,13,16,20,18,18,19,44,46,39,54,40,23,51,24,57,21,22,26,14,29,24,20,13,17,66,57,59,57,66
162690,162691,221728,114270,7/3/2015 0:00,60,61,right,medium,medium,25,25,25,23,25,25,25,25,25,25,44,46,39,53,40,22,51,24,57,20,21,25,25,25,23,25,25,25,65,56,58,56,65
162691,162692,221728,114270,6/12/2015 0:00,60,61,right,medium,medium,25,25,25,23,25,25,25,25,25,25,44,46,39,53,40,22,51,24,57,20,21,25,25,25,23,25,25,25,65,56,58,56,65
162692,162693,221728,114270,11/14/2014 0:00,60,61,right,medium,medium,25,25,25,23,25,25,25,25,25,25,44,46,39,53,40,22,51,24,57,20,21,25,25,25,23,25,25,25,65,56,58,56,65
162693,162694,221728,114270,10/17/2014 0:00,60,61,right,medium,medium,25,25,25,23,25,25,25,25,25,25,44,46,39,53,40,22,51,24,57,20,21,25,25,25,23,25,25,25,65,56,58,56,65
162694,162695,221728,114270,9/18/2014 0:00,60,61,right,medium,medium,25,25,25,23,25,25,25,25,25,25,44,46,39,49,40,22,51,24,57,20,21,25,25,25,23,25,25,25,65,56,58,56,65
162695,162696,221728,114270,8/15/2014 0:00,60,61,right,medium,medium,25,25,25,23,25,25,25,25,25,25,44,46,39,49,59,22,51,56,57,20,21,25,25,25,23,25,25,25,65,56,58,56,65
162696,162697,221728,114270,2/7/2014 0:00,60,61,right,medium,medium,25,25,25,23,25,25,25,25,25,25,44,46,39,49,59,22,51,56,57,20,21,25,25,25,23,25,25,25,65,56,58,56,65
162697,162698,221728,114270,2/22/2007 0:00,60,61,right,medium,medium,25,25,25,23,25,25,25,25,25,25,44,46,39,49,59,22,51,56,57,20,21,25,25,25,23,25,25,25,65,56,58,56,65
163054,163055,3364,27503,7/5/2013 0:00,74,74,right,medium,medium,11,14,14,23,13,13,14,10,22,18,36,35,43,71,31,75,73,31,81,13,31,16,17,15,30,11,13,14,76,75,65,75,73
163055,163056,3364,27503,6/7/2013 0:00,74,74,right,medium,medium,11,14,14,23,13,13,14,10,22,18,36,35,43,71,31,75,73,31,81,13,31,16,17,15,30,11,13,14,76,75,65,75,73
163056,163057,3364,27503,4/5/2013 0:00,74,74,right,medium,medium,11,14,14,23,13,13,14,10,22,18,36,35,43,66,31,75,73,31,81,13,31,16,17,15,30,11,13,14,77,75,65,75,74
163057,163058,3364,27503,2/15/2013 0:00,74,74,right,medium,medium,11,14,14,23,13,13,14,10,22,18,36,35,43,66,31,75,75,31,81,13,31,16,17,35,30,11,13,14,77,75,65,75,74
163058,163059,3364,27503,8/31/2012 0:00,75,75,right,medium,medium,11,14,14,23,13,13,14,10,22,18,36,35,43,66,31,39,75,31,81,13,31,16,17,35,30,11,13,14,77,75,67,74,77
163059,163060,3364,27503,2/22/2012 0:00,74,74,right,medium,medium,11,14,14,23,13,13,14,10,22,18,36,35,43,66,31,39,75,41,81,13,31,16,17,35,30,11,13,14,77,75,64,72,75
163060,163061,3364,27503,8/30/2011 0:00,74,74,right,medium,medium,11,14,14,23,13,13,14,10,22,18,36,35,43,65,31,39,75,41,81,13,31,16,17,35,30,11,13,14,77,75,68,70,76
163061,163062,3364,27503,2/22/2011 0:00,73,81,right,medium,medium,11,14,14,23,13,13,14,12,22,18,36,35,43,65,43,25,75,41,78,13,31,31,17,48,16,11,13,14,75,73,67,70,75
163062,163063,3364,27503,8/30/2010 0:00,73,81,right,medium,medium,11,9,9,23,8,8,9,7,22,18,36,35,43,65,43,25,75,41,78,13,31,31,17,48,16,11,8,9,75,73,67,70,75
163063,163064,3364,27503,8/30/2009 0:00,72,81,right,medium,medium,21,21,21,23,8,21,9,7,67,21,36,35,43,55,43,25,75,41,78,21,31,61,40,48,59,21,21,9,75,73,67,70,75
163064,163065,3364,27503,2/22/2009 0:00,73,81,right,medium,medium,21,21,21,23,8,21,9,7,67,21,36,35,43,55,43,25,75,41,80,21,31,61,40,48,59,21,21,9,72,74,67,74,78
163065,163066,3364,27503,8/30/2007 0:00,73,81,right,medium,medium,21,21,21,23,8,21,9,7,67,21,36,35,43,55,43,25,75,41,80,21,31,61,40,48,59,21,21,9,72,74,67,74,78
163066,163067,3364,27503,2/22/2007 0:00,73,81,right,medium,medium,11,9,9,23,8,8,9,59,67,18,36,35,43,55,43,25,75,41,80,13,31,61,40,48,59,11,8,9,72,74,67,74,78
163155,163156,173426,37868,3/17/2016 0:00,78,78,right,medium,medium,11,11,16,39,16,14,16,12,34,24,55,59,28,75,42,45,69,31,72,16,34,21,16,40,41,13,14,16,82,73,65,72,84
163156,163157,173426,37868,3/10/2016 0:00,78,78,right,medium,medium,11,11,16,39,16,14,16,12,34,24,55,59,28,75,42,45,69,31,72,16,34,21,16,20,41,13,14,16,82,73,65,72,84
163157,163158,173426,37868,1/21/2016 0:00,78,78,right,medium,medium,11,11,16,39,16,14,16,12,34,24,55,59,28,75,42,45,69,31,72,16,34,21,16,20,41,13,14,16,82,75,65,73,84
163158,163159,173426,37868,9/21/2015 0:00,78,78,right,medium,medium,11,11,16,39,16,14,16,12,34,24,55,59,28,75,42,45,69,31,72,16,34,21,16,20,41,13,14,16,82,75,65,73,84
163159,163160,173426,37868,4/17/2015 0:00,80,80,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,74,42,44,69,31,72,25,33,20,25,25,40,25,25,25,82,75,72,76,84
163160,163161,173426,37868,1/16/2015 0:00,79,81,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,74,42,44,69,31,72,25,33,20,25,25,40,25,25,25,82,75,72,76,82
163161,163162,173426,37868,12/19/2014 0:00,80,82,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,74,42,44,69,31,72,25,33,20,25,25,40,25,25,25,82,76,72,77,82
163162,163163,173426,37868,10/17/2014 0:00,81,83,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,74,42,44,69,31,72,25,33,20,25,25,40,25,25,25,84,79,72,77,84
163163,163164,173426,37868,10/2/2014 0:00,81,83,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,69,42,44,69,31,72,25,33,20,25,25,40,25,25,25,84,79,72,77,84
163164,163165,173426,37868,9/18/2014 0:00,82,83,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,69,42,44,69,31,72,25,33,20,25,25,40,25,25,25,84,79,72,80,84
163165,163166,173426,37868,4/25/2014 0:00,82,83,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,69,42,44,69,54,72,25,33,20,25,25,40,25,25,25,84,79,72,80,84
163166,163167,173426,37868,12/6/2013 0:00,81,83,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,69,42,44,69,54,72,25,33,20,25,25,40,25,25,25,84,79,72,80,84
163167,163168,173426,37868,9/27/2013 0:00,81,83,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,28,69,42,44,69,54,72,25,47,20,25,25,40,25,25,25,84,79,72,80,84
163168,163169,173426,37868,9/20/2013 0:00,81,83,right,medium,medium,25,25,25,38,25,25,25,25,33,23,55,59,55,69,65,44,69,54,72,25,47,20,25,25,40,25,25,25,83,81,72,80,83
163169,163170,173426,37868,4/12/2013 0:00,78,83,right,medium,medium,10,10,15,38,15,13,15,11,33,23,60,59,55,69,65,44,69,54,72,15,47,20,15,19,40,12,13,15,81,79,72,74,83
163170,163171,173426,37868,3/22/2013 0:00,78,83,right,medium,medium,10,10,15,38,15,13,15,11,33,23,60,59,55,69,65,44,69,54,72,15,47,20,15,35,40,12,13,15,81,79,72,74,83
163171,163172,173426,37868,3/8/2013 0:00,76,81,right,medium,medium,10,10,15,38,15,13,15,11,33,23,60,59,55,69,65,44,69,54,72,15,47,20,15,35,40,12,13,15,78,79,71,71,77
163172,163173,173426,37868,2/15/2013 0:00,76,81,right,medium,medium,10,10,15,38,15,13,15,11,33,23,60,59,55,69,65,44,69,54,72,15,47,20,15,35,40,12,13,15,78,79,71,71,77
163173,163174,173426,37868,8/31/2012 0:00,76,81,right,medium,medium,9,10,15,38,15,13,15,11,33,23,60,59,55,69,65,44,69,54,72,15,47,20,15,35,37,12,13,15,78,79,71,71,77
163174,163175,173426,37868,2/22/2012 0:00,74,80,right,medium,medium,9,10,15,38,15,13,15,11,33,23,60,59,55,69,65,44,69,54,72,15,47,20,15,35,37,12,13,15,78,81,80,57,81
163175,163176,173426,37868,8/30/2011 0:00,74,80,right,medium,medium,9,10,15,38,15,13,15,11,33,23,60,59,55,69,65,44,69,54,72,15,47,20,15,35,37,12,13,15,78,81,80,57,81
163176,163177,173426,37868,2/22/2011 0:00,74,78,right,medium,medium,23,8,15,38,15,24,15,11,41,37,60,59,55,69,68,44,69,54,72,15,47,20,15,35,37,12,13,15,75,75,72,69,79
163177,163178,173426,37868,8/30/2010 0:00,70,76,right,medium,medium,23,20,15,50,15,24,39,20,49,37,60,59,55,69,68,55,69,54,72,15,47,20,15,60,37,12,34,39,70,69,68,68,73
163178,163179,173426,37868,2/22/2010 0:00,67,70,right,medium,medium,23,23,23,38,15,24,39,20,67,38,52,57,55,55,68,55,69,50,79,23,47,33,18,60,52,23,34,39,68,63,67,66,71
163179,163180,173426,37868,8/30/2009 0:00,64,70,right,medium,medium,23,23,23,50,15,24,39,20,65,47,52,57,55,55,68,55,69,50,79,23,47,33,18,60,52,31,34,39,66,63,65,59,67
163180,163181,173426,37868,8/30/2007 0:00,64,70,right,medium,medium,23,23,23,50,15,24,39,20,65,47,52,57,55,55,68,55,69,50,79,23,47,33,18,60,52,31,34,39,66,63,65,59,67
163181,163182,173426,37868,2/22/2007 0:00,64,70,right,medium,medium,23,20,23,50,15,14,39,37,65,47,52,57,55,55,68,55,69,50,79,11,47,33,18,60,52,31,34,39,66,63,65,59,67
163215,163216,153297,26335,4/14/2016 0:00,67,67,left,medium,medium,12,11,13,25,12,12,13,14,24,21,30,30,40,50,31,23,40,21,50,12,25,11,7,31,16,12,11,12,69,69,69,69,69
163216,163217,153297,26335,2/18/2016 0:00,67,67,left,medium,medium,12,11,13,25,12,12,13,14,24,21,30,30,40,50,31,23,40,21,50,12,25,11,7,31,16,12,11,12,69,69,69,69,69
163217,163218,153297,26335,10/9/2015 0:00,71,71,left,medium,medium,12,11,13,25,12,12,13,14,24,21,55,52,54,68,31,23,71,45,66,12,31,24,14,33,16,12,11,12,72,71,70,71,72
163218,163219,153297,26335,9/21/2015 0:00,72,72,left,medium,medium,12,11,13,25,12,12,13,14,24,21,55,52,54,68,31,23,71,45,66,12,31,24,14,33,16,12,11,12,75,71,69,72,75
163219,163220,153297,26335,7/3/2015 0:00,72,72,left,medium,medium,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,25,25,25,74,70,68,71,74
163220,163221,153297,26335,6/12/2015 0:00,72,72,left,medium,medium,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,25,25,25,74,70,68,71,74
163221,163222,153297,26335,11/21/2014 0:00,72,72,left,medium,medium,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,25,25,25,74,70,68,71,74
163222,163223,153297,26335,11/14/2014 0:00,73,73,left,medium,medium,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,25,25,25,75,71,68,72,75
163223,163224,153297,26335,10/17/2014 0:00,73,73,left,medium,medium,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,25,25,25,75,71,68,72,75
163224,163225,153297,26335,9/18/2014 0:00,73,73,left,medium,medium,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,25,25,25,75,71,68,72,76
163225,163226,153297,26335,1/10/2014 0:00,73,73,left,medium,medium,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,25,25,25,75,71,68,72,76
163226,163227,153297,26335,9/20/2013 0:00,73,73,left,medium,medium,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,25,25,25,75,71,68,72,76
163227,163228,153297,26335,4/5/2013 0:00,73,75,left,medium,medium,11,10,12,24,11,11,12,13,23,32,55,52,54,67,31,22,71,45,66,11,74,23,13,35,30,11,10,11,75,71,68,72,76
163228,163229,153297,26335,2/15/2013 0:00,71,74,left,medium,medium,11,10,12,24,11,11,12,13,23,32,51,52,54,65,31,22,71,45,66,11,74,23,13,35,30,11,10,11,72,70,67,70,74
163229,163230,153297,26335,8/31/2012 0:00,68,74,left,medium,medium,11,10,12,24,11,11,12,13,23,32,51,52,54,65,31,22,71,45,66,11,74,23,13,35,30,11,10,11,68,68,65,68,70
163230,163231,153297,26335,2/22/2011 0:00,68,74,left,medium,medium,11,10,12,24,11,11,12,13,23,32,51,52,54,65,31,22,71,45,66,11,74,23,13,35,30,11,10,11,68,68,65,68,70
163231,163232,153297,26335,8/30/2010 0:00,72,74,left,medium,medium,11,5,8,24,9,11,12,9,23,32,51,52,54,65,31,22,71,45,66,5,74,23,13,72,30,5,8,11,73,69,68,69,78
163232,163233,153297,26335,2/22/2010 0:00,73,74,left,medium,medium,25,25,25,24,9,25,12,9,69,32,51,52,54,65,31,22,71,45,66,25,74,69,72,72,81,25,25,11,73,73,69,72,74
163233,163234,153297,26335,8/30/2009 0:00,72,74,left,medium,medium,25,25,25,24,9,25,12,9,69,32,51,52,54,65,31,22,71,45,66,25,74,69,72,72,81,25,25,11,71,73,69,71,74
163234,163235,153297,26335,2/22/2009 0:00,68,74,left,medium,medium,25,25,25,24,9,25,12,9,67,22,42,50,54,66,31,22,71,45,70,25,75,69,72,72,82,25,25,11,67,70,67,65,72
